Feature,Weight
co need,-0.0988033002279458
enjoy concert,-0.0988963790478677
losing,-0.09891420864432704
chocolate,-0.0989354372333661
consider,-0.09894872811408448
excused,-0.09894872811408448
consider excused,-0.09894872811408448
gorgeous,-0.09902314859358449
dunno type,-0.09918855040782386
selling,-0.09923407689468208
oh ok,-0.09926433744708285
meeting call,-0.09934096753773651
sim,-0.09942033966260502
love much,-0.09946591202511473
sure time,-0.09956263563320238
frndship forever,-0.09963334319016319
congrats kano,-0.0996962870832453
castor,-0.09971672216507776
didnt holla,-0.09972595055066615
plaza,-0.09972779999939183
corect,-0.0997318383628802
corect speling,-0.0997318383628802
go one,-0.09973663454335356
morning dear,-0.09979283695293713
ew one,-0.0998178630005687
ew,-0.0998178630005687
cat,-0.09982591565595586
cheese,-0.09983523686011575
day dear,-0.0998503521221476
il send,-0.09985673525282032
damn poor,-0.09991251736034872
zac stand,-0.09991251736034872
zac,-0.09991251736034872
chinese food,-0.09993883609434044
best life,-0.10010040798617667
seven,-0.10011310232817024
know old,-0.10016398679926657
machan,-0.10016658649441881
complete calm,-0.10021031339064292
fill complete,-0.10021031339064292
get spec,-0.10023775451462386
princess make,-0.10036049042220961
relation,-0.10042404954080408
end course,-0.10044890603035427
course coimbatore,-0.10044890603035427
give reason,-0.10062503968807315
end library,-0.10064453620996097
citizen,-0.10070529063191345
craving,-0.10071248353191645
freezing craving,-0.10071248353191645
craving ice,-0.10071248353191645
call bank,-0.10082952994035473
ey calm,-0.10095272664195329
downon,-0.10095272664195329
downon theacusations,-0.10095272664195329
doin thew,-0.10095272664195329
end haventcn,-0.10095272664195329
know well,-0.1009824722765009
dont pick,-0.10098693904034808
family may,-0.10101381165043344
fish curry,-0.10114797520907896
curry,-0.10114797520907896
infection,-0.1011668441984235
desert,-0.10119669981016279
princess want,-0.1012211960495118
give reply,-0.10128134986668291
langport,-0.10130273169678367
mean king,-0.10136039843474315
childish,-0.10136071211907882
dun believe,-0.10137144497341512
fr china,-0.10139290420940959
china,-0.10139290420940959
drivin,-0.1014277223541059
prolly,-0.10151460090210485
hey mate,-0.10159765583053902
fuck resubbing,-0.1017393936302287
voice process,-0.10174168202179577
pig,-0.10186057029377703
restaurant,-0.1018654072646744
remove,-0.10191047578135976
bin,-0.10200748765171778
see soon,-0.10227170862831446
anything else,-0.10231679336185864
pink,-0.10233243672361458
dear reache,-0.1023376832067382
neighbor,-0.10235299387341458
gentleman treat,-0.10237945935170781
treat dignity,-0.10237945935170781
dignity,-0.10237945935170781
gentleman,-0.10237945935170781
dignity respect,-0.10237945935170781
later tonight,-0.10247512562112121
recovery time,-0.1026316312305949
recovery,-0.1026316312305949
night going,-0.10266758086231526
office today,-0.10268813488063344
stomach,-0.1027182427167938
mistake,-0.10272835685965147
dunno lei,-0.10272999923829979
going mush,-0.10274722948777902
understood,-0.10275484058123786
best friend,-0.10288971423573857
going back,-0.1029328327340262
purse,-0.10296928617219253
current food,-0.10300023892603892
food alone,-0.10300023892603892
spk sn,-0.1030005953622423
sn,-0.1030005953622423
feel alone,-0.1030290537842572
miss much,-0.10305528872039335
feel mr,-0.1030742438759734
even tho,-0.1030742438759734
exam harder,-0.10308104383029858
day else,-0.1031129225154014
half naked,-0.10316678255880768
go andros,-0.10321012897200435
irritating,-0.1032643196593258
could kiss,-0.10334080240327441
regret,-0.10343917323217197
wud,-0.10354331382649937
dude guy,-0.10355207918856622
amp get,-0.10360128127359884
electricity went,-0.10360588610837242
time come,-0.10362236466549037
rush,-0.10364570774243105
dealer,-0.10370639784151521
fizz,-0.10371283998817765
contains cancer,-0.10371283998817765
doctor india,-0.10371283998817765
drink appy,-0.10371283998817765
contains,-0.10371283998817765
fizz contains,-0.10371283998817765
friendship good,-0.10373071139115035
facebook message,-0.1037356416148807
dick keep,-0.1037356416148807
hill,-0.10373987932001334
cld,-0.10374961513543214
divorce lol,-0.10381218584999206
glad talking,-0.10396049952116568
dunno wat,-0.10397895541151429
gentle,-0.10400098054055443
da started,-0.10418430219954454
fortune love,-0.10426611552502842
fortune,-0.10426611552502842
go bathe,-0.10426907235453095
floor,-0.10428951319134207
fear,-0.10429193746345349
ahmad,-0.10440751908065334
hop,-0.10446278079272253
home love,-0.10451560236971022
batch,-0.10460675695806058
married,-0.10465059016264393
flat,-0.10465789035137932
conserve,-0.10475151888969189
conserve energy,-0.10475151888969189
cps causing,-0.10475151888969189
cps,-0.10475151888969189
vday,-0.1047555438838841
wat da,-0.10480122179777195
iam,-0.10480437827522578
fuckin,-0.10496459122065306
murder,-0.10512958068730158
fine anytime,-0.10522263220624149
call work,-0.10544878428669395
forgot name,-0.10548529209910733
see couple,-0.10553103796144683
ding ya,-0.10553185252602519
fassyole blacko,-0.10553185252602519
fassyole,-0.10553185252602519
shore,-0.10554920976041733
girl friend,-0.10556560473637044
converted,-0.10559640336888274
get converted,-0.10559640336888274
converted live,-0.10559640336888274
cochin,-0.1056092081236241
go yan,-0.10562864483368474
installing,-0.10566612333710629
especially first,-0.10574047037783908
first offense,-0.10574047037783908
vava,-0.10576508395564539
back half,-0.10578164672306963
finally ready,-0.10579415357955123
ever going,-0.1058083234161391
mel,-0.10582593891966587
different style,-0.10585977947580529
gibbs unsold,-0.1058914742920118
gf,-0.10589996727985958
gf theater,-0.10589996727985958
lately,-0.10590661289879119
time sorry,-0.10592886600616228
caring,-0.10594009730091077
bak college,-0.1060814477830957
test lt,-0.10613573287879866
fire,-0.10615278091010139
evening miss,-0.10618903570799079
fun evening,-0.10618903570799079
everybody fun,-0.10618903570799079
could stop,-0.10620544676105519
make ur,-0.10625347523618733
sweetie,-0.10653984200467012
need crave,-0.10655683196486061
make wet,-0.10660839372907786
surprised,-0.1066499394761269
fakeye eckankar,-0.10667744359090964
eckankar,-0.10667744359090964
fakeye,-0.10667744359090964
detail mail,-0.10667744359090964
eckankar detail,-0.10667744359090964
forward pound,-0.10672716006919254
certainly,-0.1067802594354817
dont thnk,-0.10682870443853314
go elsewhere,-0.10684555161057682
footbl crckt,-0.10686444217096154
footbl,-0.10686444217096154
crckt,-0.10686444217096154
oil,-0.10687570623871308
desire affection,-0.10697783696652614
ard like,-0.1069809956865011
hi yijue,-0.10699311515142336
girl never,-0.10701373284705817
jess,-0.1070375649968541
call time,-0.10710619116757872
wan watch,-0.10714278334943918
family let,-0.10715277426800782
load get,-0.1071804832723317
shoot,-0.1071804832723317
big load,-0.1071804832723317
shoot big,-0.1071804832723317
mei,-0.10718145502062613
cooking,-0.10722672532356614
settle,-0.10727353091851519
ok come,-0.1074194762431153
every secret,-0.10744256260925523
cute thought,-0.10744256260925523
friendship necessary,-0.10744256260925523
frm walk,-0.10752095834303668
enough stop,-0.10752095834303668
evaporated soon,-0.10754126656272792
contact report,-0.10754126656272792
employer,-0.10754126656272792
evaporated,-0.10754126656272792
cool please,-0.10754126656272792
employer paperwork,-0.10754126656272792
love see,-0.10759222199834842
get stuff,-0.10761582840729461
eight,-0.10762399434886087
half eight,-0.10762399434886087
love pete,-0.10775312760513397
get hep,-0.10779820446433207
quit,-0.10782792066958224
keep smiling,-0.10785180965948363
twelve,-0.10789444302532697
oi,-0.10791944418980419
wat abt,-0.10792443181375884
happy see,-0.10795889393141549
fine simply,-0.10796330043719951
whenever around,-0.10806647375573253
forgot working,-0.10824530350260991
drop text,-0.10824530350260991
etc ring,-0.10824530350260991
essay xx,-0.10824530350260991
essay,-0.10824530350260991
free bored,-0.10824530350260991
fne,-0.1083235689941874
bloo bloo,-0.10832852229299537
tell need,-0.10838558236675387
quickly,-0.10847736641154716
line said,-0.1084817178989684
doggy style,-0.108596008625952
enjoy doggy,-0.108596008625952
taken,-0.10869764534712166
durban,-0.10874897266258189
ok thanx,-0.10877773009830359
several,-0.10895523120112377
gt th,-0.10896375279599566
ill tell,-0.10905204056010134
keep posted,-0.10912953681409739
still tonight,-0.10932745663872567
english,-0.10934308023779642
really good,-0.10937831066049143
died,-0.10938816463206187
holy,-0.10939913236184041
come ur,-0.10942019298267983
teasing,-0.10943134058860493
teasing kiss,-0.10943134058860493
well keep,-0.10946438908717213
bein,-0.10951265550744321
good time,-0.10952871053605265
dry,-0.10957519858703527
could use,-0.10965645587910504
back ur,-0.10971957778899602
shd,-0.10982040799921967
replacement,-0.10982230905332846
come true,-0.110022693811809
dream come,-0.110022693811809
im home,-0.11036761287016107
interesting,-0.11040007645342635
onion,-0.11060329033557749
next sat,-0.11065085548073447
chechi,-0.11067278961806688
firefox,-0.11069198875221263
display okay,-0.11069198875221263
firefox load,-0.11069198875221263
oh yeah,-0.11084323274139116
crave need,-0.11096057662849378
crap weekend,-0.11096728809848258
boston,-0.11099565076887252
fab,-0.1111071003831145
west,-0.11129443406165268
every moment,-0.11136055143195646
property,-0.11138208724392996
dhoni rock,-0.11138269749459886
yet chikku,-0.11139456062304812
tht incident,-0.11160388572138014
alcohol,-0.11187223154734333
ge,-0.11188155784728855
huh got,-0.11190704947350699
bristol,-0.11199315260064455
flash,-0.11208102695618072
bad day,-0.11214610127342602
say hello,-0.11215698871802943
east coast,-0.11221603999627618
twenty,-0.1122617144410839
passed,-0.11234280379541964
nt able,-0.11241046147423266
good see,-0.11241271826342426
regarding,-0.11244175987250969
course make,-0.1124771704625365
dokey,-0.11249748272099373
okey dokey,-0.11249748272099373
sleep well,-0.1125225384431199
wat ur,-0.11258525466207112
chillin,-0.11266236680525457
want see,-0.11271778347814028
many page,-0.1127839397225905
making dinner,-0.11281987661573374
going get,-0.11282045307810783
de need,-0.11297337134529926
really miss,-0.11307896794764408
drpd deeraj,-0.11310251507432652
drpd,-0.11310251507432652
deeraj,-0.11310251507432652
deeraj deepak,-0.11310251507432652
deepak,-0.11310251507432652
deepak min,-0.11310251507432652
teeth,-0.11322641125831363
find spot,-0.11326340919934653
getting pc,-0.11326340919934653
please find,-0.11327160300607664
miss already,-0.11340194192221728
constantly,-0.1135227646078048
like many,-0.11366529721983425
woken,-0.11372117148313708
distract isaiah,-0.1139529826014027
get away,-0.11402414561404348
gn,-0.11402466810062618
want hear,-0.11403595101269344
birthday may,-0.11410273167141571
love lot,-0.11410915119229018
wtf,-0.11411967975614215
love one,-0.11412045303010684
ding,-0.114134386683704
go get,-0.11416790765098528
flowing nevering,-0.11423591799768153
doesdiscount,-0.11427536981298618
doesdiscount shitinnit,-0.11427536981298618
smoke much,-0.11437879105023704
addie go,-0.11441414281607236
applebees,-0.11451032727926769
come search,-0.11454714427900697
soup,-0.1146779977677076
dear reach,-0.1146903729881236
roger,-0.11474708431614072
spoke,-0.1148545685213717
tomo believe,-0.11487751219803238
believe time,-0.11487751219803238
need coffee,-0.11487751219803238
coffee run,-0.11487751219803238
week already,-0.11487751219803238
run tomo,-0.11487751219803238
ja,-0.11490860255632741
tt,-0.11505147939279835
edu sg,-0.11510151984346188
ok ok,-0.11511712328485135
lag,-0.11528276703811424
taylor,-0.11530861570545338
despite,-0.11531553904119081
booking,-0.11539376865985251
yeah get,-0.11549832920667996
yes fine,-0.1155220006544828
cleared,-0.1155797836651312
suppose,-0.11562933597430836
jean,-0.11566912554820494
day class,-0.11577698398549777
hm,-0.11589824216985967
shining,-0.11590982067555193
apps,-0.11596204005151835
bright light,-0.1159750238891523
bright,-0.1159750238891523
get opinion,-0.11601859843721253
leave house,-0.11614085207298969
get library,-0.11617960909890039
italian food,-0.11619433154227328
wan meet,-0.11619500567893493
dreamz,-0.1162516704424162
dreamz little,-0.1162516704424162
audrey,-0.11627948233721279
word morning,-0.11629432638943087
foot penis,-0.11639215649578151
screamed,-0.11642540866629952
mac,-0.11649409512454553
befor,-0.11663323476608582
blake address,-0.11677933884352874
darlin im,-0.11680623771366912
grand,-0.11688564577658532
dear food,-0.11691691112114296
da today,-0.11704955439065633
like ok,-0.1172326430380307
girl either,-0.11724792397876055
ru,-0.11731737056483035
coughing nothing,-0.11731769873503926
coughing,-0.11731769873503926
waiting mail,-0.11734907350919042
dance river,-0.11738904741925245
grow,-0.11750693938220956
thanks making,-0.11752801379678939
sen,-0.11765865392007545
mad,-0.11793042452697904
except there,-0.1179693430378271
calicut,-0.1180324144717542
finished college,-0.1180748395215736
finish love,-0.1180748395215736
lor juz,-0.11821528966983227
getting message,-0.11827412910713878
suntec,-0.11836442754557273
ing,-0.11842564078931431
admin,-0.11848462820709212
blackberry,-0.11851879149724037
urn,-0.1186518116654026
ese,-0.11866354693273679
boytoy miss,-0.11879129830616879
tell anything,-0.1188158438525168
go meet,-0.11885583299262717
etc etc,-0.11887705187314547
think go,-0.11890881415642582
haha awesome,-0.11896610135588288
slightly,-0.11897627632227895
date phone,-0.1190316008235837
three,-0.11915474389370263
every day,-0.11920627428453735
dun haf,-0.11922483397143697
sar,-0.11924985270607576
elephant tablet,-0.11930395798461717
elephant,-0.11930395798461717
dled,-0.11934279987854192
dled imp,-0.11934279987854192
eva,-0.11934475781074932
long reply,-0.11936208431879583
day ago,-0.11940922422826639
seemed,-0.11949639749068888
less expensive,-0.11951610039978812
impatient,-0.11961902949019504
fringe,-0.11971504102522669
everyone saying,-0.11977829863027675
everyones call,-0.11977829863027675
everyones,-0.11977829863027675
back home,-0.11982017233053224
monkey,-0.11983296356155985
pattern,-0.11995079196782578
leaf,-0.11997444085518376
first sight,-0.12001032178101713
end sh,-0.12001032178101713
ur rite,-0.1200196211760647
giv,-0.12006193454581508
behind every,-0.1200661358244329
yes please,-0.12035541796273096
buff,-0.1204390220298176
cuz ibored,-0.12059915087394464
affair,-0.12066421939745124
enough trouble,-0.12076375278489657
toot,-0.12077756659601768
got car,-0.12077821475900301
position,-0.12092726582347477
belly,-0.12098643213201984
fudge oreo,-0.1210009900627894
fudge,-0.1210009900627894
enjoy merry,-0.12104855280266785
building,-0.12113293452378633
theatre,-0.12120577301713195
dai,-0.12126012947227428
value,-0.12131710192861567
rem,-0.12132074285598982
really need,-0.12153666599767345
take lead,-0.1216444125609005
oooh,-0.12166320479267637
jazz,-0.1216711802002491
eat text,-0.12169275803981736
get info,-0.12174072453557935
people,-0.12192377968724169
see message,-0.1220968720585931
book lesson,-0.12212089906362093
yes baby,-0.12214713038159018
great escape,-0.122189964299081
ho ho,-0.12248100496654761
get touch,-0.12253121087232025
placement,-0.12257663878684316
preferably,-0.1225833311017338
detailed,-0.1226355715300249
detailed message,-0.1226355715300249
need buy,-0.12265163133537944
fren shop,-0.1226585748992601
gee thgt,-0.1226585748992601
free oso,-0.1226585748992601
milk,-0.12268810776487989
time dont,-0.12271854364621038
moved,-0.12273697175697723
ur sm,-0.12273870825103037
fucking chickened,-0.12278043854951563
barely,-0.12280718963405995
yeh,-0.12291712873985972
another hr,-0.12298546511570665
vijay,-0.12298642769020135
oic,-0.12305722744747352
office da,-0.12307794639898034
even thing,-0.12313736203643412
yogasana,-0.1231868995954515
difficulty,-0.12324328519371526
well take,-0.12328366208366884
haiz,-0.12342040244979939
activity,-0.12357510071261608
correct phone,-0.12372570372605295
shoppin,-0.12378161174201142
cuddle,-0.12384849127591052
wah,-0.12386001093169838
document submitted,-0.12393228764179315
document,-0.12393228764179315
cal sir,-0.12404973212167263
research,-0.12408400906779521
hey sexy,-0.12419567579549584
especially end,-0.12427345943316295
said would,-0.12427513717807412
even messaged,-0.1242752501849585
didnt accept,-0.1242752501849585
get wkend,-0.12434140816859927
forgotten guy,-0.12435797285047472
serving,-0.12443744547139479
sick time,-0.12445057935511926
comedy cant,-0.12445620688857133
remembr,-0.12458200147401252
download clear,-0.12463355835627796
dvd copy,-0.12463355835627796
expensive,-0.12473425090938023
go dinner,-0.12478563491066878
factory,-0.12481441472665532
factory got,-0.12481441472665532
somewhere get,-0.12485782523003537
babe go,-0.12501378682118747
free tell,-0.12502719794061093
credit card,-0.12513417014853281
many many,-0.12523566415214027
know change,-0.1252533566177748
seem,-0.12525801154192406
middle,-0.1252732382185397
nyc,-0.12528775812707516
way get,-0.1253098771423663
favourite,-0.12532975176312341
gave free,-0.12540378852876727
else next,-0.12540378852876727
dd,-0.1254863222253962
goin nite,-0.12560791435560947
give full,-0.12562226634724322
full gist,-0.12562226634724322
call got,-0.12563789494576144
generally date,-0.12565918211763683
date brothas,-0.12565918211763683
late hr,-0.12574333233985668
love xxx,-0.12577930452688937
fix,-0.12587338117577865
thurs,-0.12589321712697388
come within,-0.1259220410938909
aathi dear,-0.12594561772477275
affection,-0.12603534067739752
jus finish,-0.12607126021264767
dehydration giving,-0.12610735453456712
giving enough,-0.12610735453456712
fluid,-0.12610735453456712
dehydration,-0.12610735453456712
enough fluid,-0.12610735453456712
good care,-0.12627995424223679
take good,-0.12627995424223679
could starve,-0.12645534371990472
sake,-0.1264614820621401
fuck sake,-0.1264614820621401
keep ur,-0.12646751765158637
hundred,-0.12650463401099696
geeee,-0.12659676264120615
ic,-0.12668159039375515
mode,-0.12670493831767463
willing,-0.12696187154281563
lou,-0.12702669489684315
message sent,-0.12706581639016756
kiss across,-0.12713623796270904
painful,-0.1271751578780676
rd,-0.12720041081443126
malaria,-0.12724275138521254
today ok,-0.12747604242740168
doubt could,-0.12757519891631774
could handle,-0.12757519891631774
sorry took,-0.12772814101882407
searching,-0.12776312389503452
need change,-0.12777591477120068
probs,-0.1278147380178041
walked,-0.12781669363575418
coming home,-0.12787518852063645
loss,-0.12789960083342547
please contact,-0.1279562002224042
spk,-0.1280034414288964
ever oblisingately,-0.12802658230794386
fidalfication,-0.12802658230794386
fidalfication champlaxigating,-0.12802658230794386
entropication ever,-0.12802658230794386
entropication,-0.12802658230794386
traffic,-0.12804185403470447
tv lor,-0.1280473433323417
taco,-0.1280708986520099
im sure,-0.12807785299446947
week stuff,-0.12808782307019798
dismissial nd,-0.12811241516075764
dismissial,-0.12811241516075764
anythin,-0.12827332204947817
wish great,-0.12870377830826119
darlin ive,-0.12882789039648548
apologise,-0.1288304891002937
diet,-0.12887991138597393
trying figure,-0.12893236092705992
deliver,-0.1289427098720187
go buy,-0.12907554879969532
outta,-0.12910319867153575
girl hope,-0.12912072877440353
respect,-0.12917104554363398
crap,-0.12928937324008627
dont like,-0.1293321464011734
birth,-0.12940724385834257
everything alrite,-0.12941524133398657
girlie,-0.12941524133398657
ring hope,-0.12944527703007097
ful song,-0.12949669650813853
guide,-0.12957553048960352
dear sat,-0.12967698321277216
felt sm,-0.12967698321277216
evening felt,-0.12967698321277216
go hair,-0.12969128558103513
free right,-0.12969128558103513
teaching,-0.12969685930448552
lift,-0.12991505796854633
good weekend,-0.12993185539835625
shuhui,-0.12993372007918508
either win,-0.12999696813588554
dificult,-0.12999696813588554
dificult lose,-0.12999696813588554
easy either,-0.12999696813588554
fightng,-0.12999696813588554
fightng close,-0.12999696813588554
fighting world,-0.12999696813588554
hanging,-0.13000837872144666
give bell,-0.13005476820002973
get job,-0.13010942089732935
birla soft,-0.13012569059359544
soft,-0.13012569059359544
birla,-0.13012569059359544
dear,-0.1301378322414916
curious,-0.13021546558149352
say hi,-0.13025428748325893
yan,-0.1303820764671811
yan jiu,-0.1303820764671811
jiu,-0.1303820764671811
poor thing,-0.13043212336714108
give ring,-0.13043675385766876
often,-0.13045752586907366
blank,-0.13053173730067558
want alone,-0.1305488292103887
alone time,-0.1305488292103887
fee,-0.13057347952635337
reason smile,-0.13063305681539633
evening hope,-0.1306533101762288
audition,-0.1306619324970048
incident,-0.13071956298395468
could get,-0.13077148089692042
siva,-0.1309808316920729
want buy,-0.13099266332955217
yest,-0.13115635668833647
actual,-0.1311984577226694
email id,-0.1314847981470637
ur smile,-0.13193942206983275
farting night,-0.13197614547901168
fun get,-0.13197614547901168
farting,-0.13197614547901168
melle,-0.1319861745715519
sorry man,-0.13202967881222424
desire,-0.13204837157519692
ebay,-0.13210731331951664
couple time,-0.1321421375365568
success,-0.13216916163569037
dey laugh,-0.1324304624420107
darling anjie,-0.1324304624420107
flowing,-0.13270113853202828
want meet,-0.1327433353436894
garment,-0.13287046622505294
garment account,-0.13287046622505294
strike,-0.133136264948801
garage key,-0.13322685266319298
living,-0.133231251203948
anniversary,-0.1332364620391135
taste,-0.13330801786004545
sound better,-0.13348313088499206
weird,-0.1334866647768194
cant come,-0.13366939448481405
scold,-0.13372372944836505
february,-0.13379276640266224
ok prob,-0.13387093686340312
woman,-0.13396881980892975
also,-0.1339980022436943
life gud,-0.13402840928535145
frndship,-0.13411460606668846
gud evng,-0.13414710630275775
evng,-0.13414710630275775
love someone,-0.1341574598025607
bloo,-0.13427041116540941
display text,-0.13437209747551715
sorry delay,-0.13439295414042074
delay,-0.13439295414042074
computer aiyah,-0.1345632406438179
lotta,-0.13474583809179108
whr,-0.13474986081440052
one thing,-0.13478728686891114
definitely buying,-0.13485622877676526
end week,-0.13485622877676526
fredericksburg,-0.13496002589670053
violated,-0.13502290774390494
mate,-0.13508031662326964
cute good,-0.13515980809649425
good person,-0.13515980809649425
short cute,-0.13515980809649425
abi,-0.1351750971640729
ur family,-0.1351802590929744
chinese,-0.13523441299344308
anthony,-0.13538179230370948
distract,-0.13539851211948853
law,-0.13560238904638397
good boy,-0.13583740247446874
okey,-0.13590692877957283
tomorrow onwards,-0.13610655046155712
remind,-0.136130954242792
cine,-0.13615408834694429
get year,-0.13617124130359634
get high,-0.13617124130359634
go sch,-0.13629209311423313
think get,-0.13630691873606268
explain,-0.1363381365027286
chill,-0.13636132847058619
expect,-0.13637615935160735
moan scream,-0.13656517343068875
ready moan,-0.13656517343068875
coveragd area,-0.13671267035261453
coveragd,-0.13671267035261453
wind,-0.13672669964129325
tomorrow morning,-0.1369022187572572
day abiola,-0.13708319276603356
supervisor,-0.13720363704649788
dine,-0.1372703324046315
dine lady,-0.1372703324046315
fair,-0.13734365826162978
give month,-0.13747824459654706
borrow,-0.13749987245557663
dear brother,-0.13758406532413578
foot,-0.13771086839564298
sure get,-0.13790855563003773
biola,-0.13797006618868918
indian,-0.13798483338516515
took long,-0.13799483989859881
executive shifad,-0.1380080293765208
getting threat,-0.1380080293765208
complaint official,-0.1380080293765208
ela kano,-0.13810834605524788
download come,-0.13810834605524788
trying get,-0.13814514003409287
vth,-0.1381861622623162
luv vth,-0.1381861622623162
secret energy,-0.13827846565504243
boost secret,-0.13827846565504243
push,-0.1382876493578713
stopped,-0.13833744444772236
wan come,-0.1385229022561601
jan,-0.13856774068564084
ranjith,-0.1386161964637393
gotten,-0.13863474931885453
blake,-0.1386407619909673
addie,-0.13864133764214756
night night,-0.13875959719055084
transport,-0.13878029817200466
ur house,-0.1388625227386727
hex,-0.13917659131318974
ache,-0.1391955352088198
one message,-0.13921929687759607
ur home,-0.13927963760158887
played,-0.1392999471792504
going sleep,-0.13934357468077904
spending,-0.13941846201271324
computer shut,-0.13942816267594388
connect call,-0.13945063171943012
jealous,-0.13971407423841664
whatever want,-0.13984783157855943
gudnite,-0.13988161949745362
desperate call,-0.13988389396888848
reached home,-0.13994317156903188
get paid,-0.14000442486758807
boring,-0.1400267569476783
dinner msg,-0.14008413420202329
left mobile,-0.14010166167205876
flaked said,-0.14012699097183515
dentist,-0.1401477225075666
lyk,-0.1402028896507662
insha allah,-0.1403315803012306
insha,-0.1403315803012306
paperwork,-0.1404988625616416
going bed,-0.14050833110721128
hope see,-0.14063503339135006
ron,-0.14068836208414015
back tampa,-0.1408680793799666
wait till,-0.1410849948090219
wishing great,-0.1411911099274723
take exam,-0.14120088537499645
managed,-0.14128477313222534
go home,-0.1413308120937622
reg,-0.14135647930852138
blessing,-0.1414183688867823
money money,-0.14144608134522021
date missing,-0.141617570382372
everything missing,-0.141617570382372
railway,-0.14169880720150824
valentine yo,-0.14172561821243815
finish pick,-0.14172671065748177
darlin finish,-0.14172671065748177
transaction,-0.14174427861029085
understanding,-0.14175548558946058
find time,-0.14175701667945784
yeah sure,-0.14183415185533588
gap,-0.1418418479464895
imp,-0.14186882148657665
past,-0.14202083395882276
necessary,-0.14220219709297247
saved,-0.14224627317563615
okie thanx,-0.1422842845255195
sum,-0.14229419674523286
real thing,-0.14240190133699815
throw,-0.14244567859397678
buy tell,-0.14244702192478226
frens,-0.14249242651206412
boat,-0.14252952045582948
ice cream,-0.1426242765749947
sarasota,-0.1426674354912939
see ya,-0.1427072604428984
trying tell,-0.14273892144296246
every second,-0.14275960039130828
mid,-0.1427774674415183
fring app,-0.14284311393473878
fring,-0.14284311393473878
download fring,-0.14284311393473878
lower,-0.14299528324517538
friend got,-0.14309123010921204
released,-0.1432547877393633
freek,-0.14334073809160067
freek wont,-0.14334073809160067
deep,-0.14335597838591901
couple hour,-0.14351925172029362
popped,-0.14359109720903437
happen dear,-0.14359635571454443
future planned,-0.14395605413376844
enjoy future,-0.14395605413376844
around lt,-0.14402898986296872
exact intention,-0.14407774801767162
day yesterday,-0.1442598362469273
find sitter,-0.1442598362469273
onwards,-0.14426007893316078
basic,-0.14434164097451196
time tonight,-0.1443523394120283
ever easier,-0.144493946768411
donno scorable,-0.1446104785376246
go bsnl,-0.14464204537441014
complain,-0.14464204537441014
complain num,-0.14464204537441014
directly go,-0.14464204537441014
pick call,-0.1448434518297275
na meet,-0.14494224777278394
dumb,-0.14499487437326145
dumb realize,-0.14499487437326145
street,-0.14502591195308537
minimum,-0.14503142976841096
lol would,-0.14511696806907648
friday assume,-0.1452005620899813
day word,-0.1452508076062034
aft ur,-0.1452725783945246
wats ur,-0.14530395177852995
get sponsor,-0.14550119126815744
abeg,-0.14550119126815744
abeg make,-0.14550119126815744
getting back,-0.1455187027662166
didnt get,-0.14556127454149817
creepy crazy,-0.14565936594143714
loverboy,-0.14569159900834394
enjoy shower,-0.1457349628699509
gift loved,-0.1457349628699509
around pm,-0.14577237398778334
mind,-0.14591066947573603
erutupalam,-0.14591084251767258
erutupalam thandiyachu,-0.14591084251767258
ducking,-0.14591084251767258
edward,-0.14591084251767258
edward anderson,-0.14591084251767258
ducking chinchilla,-0.14591084251767258
going take,-0.14613279903877052
dnt worry,-0.146143467640889
earth,-0.14621548686847646
oreo,-0.14629967781353093
heard anything,-0.14632342045405536
valuable,-0.1463386710459822
impossible,-0.1464212472573664
flaked,-0.14645826876720788
def,-0.14652616657445747
friend list,-0.14653281182482236
easy pie,-0.14653281182482236
exam march,-0.14661307050775138
dengra,-0.14662889414131713
giving second,-0.14662889414131713
email sent,-0.14665477201717353
dress,-0.14677536872162997
useful,-0.14689168197137964
fly joking,-0.14690225046377592
sends,-0.14705180200398213
glad,-0.14712652803798287
vomit,-0.14737569186239152
coast,-0.14740315393640596
fever vomitin,-0.14742862387400685
application,-0.14758222594321033
ur day,-0.14760875811472285
dont argue,-0.14761503991093208
friend kick,-0.14761503991093208
text get,-0.14762692699197438
butt,-0.14772300179455577
go well,-0.1477393462237125
gaze eye,-0.14774810924511078
gaze,-0.14774810924511078
put,-0.1477966587846823
anything lor,-0.14780796826409
vikky,-0.1478454709933463
tee,-0.14786688063875753
tee hee,-0.14786688063875753
firmware update,-0.14789947847183815
firmware,-0.14789947847183815
gay firmware,-0.14789947847183815
version,-0.14796391726871752
galileo dobby,-0.14800393340586077
galileo,-0.14800393340586077
ttyl,-0.14803126974237732
come round,-0.14822328353169645
painting,-0.14864144608157148
free gym,-0.1487724576979887
may ur,-0.1488056276762375
finish mon,-0.14885234470371655
day finish,-0.14885234470371655
need go,-0.14906920505033558
shipping,-0.14908637444730233
hamster,-0.14915497726298613
ur problem,-0.14920678960519554
give otherwise,-0.14929732663936396
entey nattil,-0.14929732663936396
entey,-0.14929732663936396
free give,-0.14929732663936396
egg,-0.1496718233152387
pilate intro,-0.14973368742029416
baby want,-0.1497810934781544
month end,-0.14982972182844562
tv show,-0.14989358773482075
want send,-0.14999657978519595
da nalla,-0.1506387374359961
yummy,-0.1507698114835498
edu,-0.15081110044964371
di,-0.15086547600205333
kb,-0.15095084503020326
de start,-0.15098353688527968
